,age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
5685,2,3.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5686,4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5687,2,36.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5688,2,52.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5689,2,33.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5690,3,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5691,3,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5692,2,15.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5693,4,8.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5694,1,29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5695,2,39.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,5,60.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5697,1,32.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5698,2,36.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5699,3,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5700,4,51.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5701,3,41.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5702,3,30.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5703,4,34.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5704,4,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5705,4,27.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5706,2,25.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5707,2,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5708,3,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5709,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5710,4,25.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5711,2,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5712,1,42.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5713,2,17.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5714,1,40.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5715,4,37.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5716,3,31.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5717,2,50.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5718,3,43.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5719,1,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5720,2,2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5721,2,61.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5722,3,37.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5723,3,25.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5724,4,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5725,2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5726,5,56.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5727,1,31.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5728,5,20.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5729,4,25.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5730,1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5731,1,25.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5732,4,40.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5733,2,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5734,1,18.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5735,1,12.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5736,2,50.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5737,2,66.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5738,3,30.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5739,3,37.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5740,2,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5741,3,1.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5742,2,25.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5743,2,14.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5744,4,22.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5745,2,45.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5746,5,37.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5747,2,10.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5748,3,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5749,2,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5750,3,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5751,3,10.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5752,2,43.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5753,3,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5754,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5755,1,26.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5756,2,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5757,2,10.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5758,3,100.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,5,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5760,2,20.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5761,2,65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5762,3,21.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5763,2,6.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5764,2,46.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5765,6,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5766,3,20.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5767,5,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5768,2,20.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5769,3,49.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5770,2,149.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5771,2,14.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5772,2,43.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5773,1,21.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5774,1,81.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5775,0,27.66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,3,181.24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5777,5,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5778,3,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5779,3,6.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5780,4,34.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5781,4,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5782,2,13.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5783,2,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5784,2,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5785,2,52.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5786,3,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5787,3,26.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5788,2,18.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5789,4,63.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5790,3,40.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5791,4,144.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5792,3,48.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5793,3,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5794,5,8.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5795,4,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5796,4,23.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5797,4,22.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5798,2,32.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5799,4,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5800,2,43.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5801,2,197.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5802,6,70.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5803,3,36.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5804,2,36.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5805,3,21.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5806,2,48.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5807,3,38.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5808,4,25.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5809,2,27.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5810,4,23.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5811,1,41.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5812,4,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5813,4,7.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5814,3,22.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5815,2,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5816,4,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5817,3,22.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5818,2,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5819,2,33.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5821,4,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5822,6,40.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5823,3,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5824,5,15.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5825,2,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5826,3,37.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5827,3,29.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5828,2,86.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5829,1,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5830,3,1.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5831,4,24.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5832,6,13.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5833,6,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5834,5,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5835,2,27.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5836,4,48.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5837,5,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5838,2,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5839,6,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5840,2,21.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5841,2,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5842,3,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5843,4,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5844,1,42.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5845,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5846,2,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5847,6,41.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5848,5,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,2,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5850,5,79.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5851,2,51.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5852,2,39.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5853,2,14.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5854,2,39.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,1,27.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5856,2,42.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5857,3,25.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5858,3,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5859,2,20.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5860,3,81.48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5861,2,54.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5862,6,18.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5863,2,12.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5864,4,11.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5865,2,21.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5866,2,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5867,2,31.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5868,5,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5869,3,15.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5870,6,45.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5871,2,54.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5872,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5873,1,38.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5874,5,34.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5875,1,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5876,4,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,5,42.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5878,5,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5879,3,22.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5880,5,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5881,2,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5882,4,12.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5883,4,58.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5884,2,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5885,2,18.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5886,5,5.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5887,4,10.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5888,2,15.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5889,4,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5890,3,58.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5891,1,50.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5892,3,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5893,2,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5894,2,25.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5895,5,13.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5896,6,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5897,3,23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5898,3,12.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5899,4,29.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5900,3,34.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5901,6,68.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5902,2,130.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5903,4,24.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5904,2,117.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5905,5,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5906,2,58.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5907,3,33.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5908,4,38.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5909,2,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5910,6,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5911,4,52.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5912,3,17.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5913,4,26.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5914,3,201.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5915,2,11.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5916,3,29.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5917,2,20.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5918,3,61.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,4,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5920,3,24.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5921,3,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5922,5,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5923,4,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5924,4,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5925,4,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5926,1,45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5927,3,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5928,3,28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5929,3,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5930,2,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5931,4,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,3,12.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5933,4,20.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5934,4,29.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5935,3,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,5,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5937,3,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5938,4,22.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5939,4,39.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5940,3,42.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5941,2,44.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5942,3,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5943,3,7.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5944,4,17.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5945,2,44.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5946,4,41.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5947,5,67.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5948,2,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5949,5,34.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,4,14.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5951,2,33.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5952,3,74.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,1,21.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5954,2,39.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5955,3,14.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5956,4,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5957,2,10.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5958,5,28.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5959,5,43.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5960,2,98.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,2,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5962,2,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5963,1,15.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5964,1,46.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5965,4,36.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5966,3,46.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5967,4,28.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5968,2,21.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5969,1,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5970,2,17.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5971,0,192.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5972,2,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5973,3,15.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5974,5,1.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5975,2,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5976,2,29.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5977,2,42.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5978,2,18.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5979,2,59.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5980,5,26.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5981,3,39.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5982,2,45.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5983,4,32.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5984,5,31.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5985,4,45.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5986,3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5987,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5988,3,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5989,3,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5990,2,50.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5991,3,23.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5992,4,18.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5993,1,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5994,1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5995,3,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5996,3,12.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5997,2,29.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5998,4,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5999,2,40.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000,2,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6001,4,24.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6002,5,23.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6003,2,59.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6004,2,26.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6005,2,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6006,5,91.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6007,5,39.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6008,2,16.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6009,2,41.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6010,4,13.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6011,4,23.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6012,2,73.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6013,2,16.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6014,5,99.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,2,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6016,4,49.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6017,2,236.14739999999958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6018,3,17.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6019,1,52.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6020,3,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6021,2,29.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6022,3,19.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
